GEOID,district,total,white,black,latino,other,adjtotal,adjwhite,adjblack,adjlatino,adjother,cvap,cvap_margin_of_error
040250006181,1,1719,1455,16,119,129,1733.06,1466.335,16.40995,120.3045,130.0105,1509,169
040250006191,1,1197,1020,6,107,64,1206.775,1027.946,6.153732,108.173,64.50132,1579,881
040250006192,1,1966,1664,27,179,96,1982.37,1676.964,27.69179,180.9623,96.75199,1332,259
040250006193,1,1288,1051,7,153,77,1298.648,1059.188,7.179354,154.6773,77.60315,808,204
040250007011,1,677,579,5,51,42,682.527,583.5108,5.12811,51.55908,42.32899,448,125
040250007012,1,675,583,8,45,39,680.5457,587.542,8.204976,45.4933,39.30549,631,184
040250007013,1,884,760,5,65,54,891.1845,765.9209,5.12811,65.71256,54.423,658,188
040250007021,1,1182,921,9,146,106,1191.837,928.1752,9.230598,147.6005,106.8303,1136,322
040250007022,1,1015,765,5,183,62,1023.58,770.9598,5.12811,185.0061,62.48566,728,247
040250008021,1,1013,802,23,98,90,1021.617,808.2481,23.58931,99.07431,90.70498,842,266
040250008022,1,1267,1072,29,88,78,1277.67,1080.352,29.74304,88.96468,78.61099,1148,262
040250008023,1,934,819,9,64,42,941.6418,825.3806,9.230598,64.70159,42.329,710,156
040250008024,1,540,456,7,52,25,544.4978,459.5525,7.179354,52.57005,25.19583,482,120
040250008031,1,1228,968,16,153,91,1238.341,975.5414,16.40995,154.6772,91.71282,1035,259
040250008041,1,1028,867,7,75,79,1036.375,873.7545,7.179354,75.82218,79.61883,1099,242
040250008042,1,581,495,11,39,36,585.8477,498.8564,11.28184,39.42753,36.282,354,142
040250008043,1,978,894,6,57,21,985.908,900.9649,6.153732,57.62485,21.1645,782,174
040250009011,1,1228,912,28,209,79,1238.733,919.1051,28.71742,211.2912,79.61882,1219,353
040250009021,1,1138,728,19,308,83,1148.185,733.6715,19.48682,311.3764,83.65016,556,238
040250009022,1,1213,1063,17,83,50,1223.019,1071.282,17.43557,83.90987,50.39166,873,206
040250009023,1,889,601,25,197,66,896.9993,605.6822,25.64055,199.1596,66.51699,793,299
040250010021,1,953,875,5,43,30,960.6513,881.8169,5.12811,43.47138,30.23499,860,158
040250010022,1,1398,1129,26,166,77,1409.885,1137.796,26.66617,167.8198,77.60316,1108,356
040250010023,1,1414,1227,15,97,75,1425.594,1236.559,15.38433,98.06335,75.58749,1006,177
040250010031,1,1343,1104,12,137,90,1354.115,1112.601,12.30746,138.5019,90.705,1260,297
040250010041,1,888,740,16,89,43,895.4875,745.7651,16.40995,89.97566,43.33683,496,181
040250010042,1,1216,1072,8,85,51,1225.888,1080.352,8.204976,85.93181,51.3995,1142,221
040250010043,1,527,479,0,23,25,531.1798,482.7318,0,23.25213,25.19583,764,562
040250010044,1,1028,887,8,69,64,1036.373,893.9104,8.204976,69.75641,64.50132,771,283
040250011031,1,1354,1199,12,90,53,1365.05,1208.341,12.30746,90.98662,53.41516,1010,267
040250011041,1,1059,925,6,78,50,1067.607,932.2064,6.153732,78.85508,50.39166,813,182
040250011042,1,736,642,6,47,41,741.9917,647.0016,6.153732,47.51523,41.32116,877,287
040250011043,1,1195,996,24,96,79,1205.046,1003.76,24.61493,97.05239,79.61882,1106,356
040250011051,1,958,867,5,56,30,965.7315,873.7545,5.12811,56.6139,30.23499,1215,400
040250011052,1,863,756,4,61,42,869.9899,761.8897,4.102488,61.66871,42.32899,760,320
040250011061,1,610,510,9,64,27,615.1169,513.9732,9.230598,64.70159,27.2115,507,181
040250011062,1,1064,900,3,93,68,1072.641,907.0117,3.076866,94.01951,68.53266,833,228
040250011063,1,607,493,10,77,27,612.1527,496.8408,10.25622,77.8441,27.2115,510,237
040250012011,1,1826,1624,11,111,80,1840.777,1636.652,11.28184,112.2168,80.62665,1415,285
040250012012,1,1413,1257,11,74,71,1424.442,1266.793,11.28184,74.81121,71.55615,904,225
040250012021,1,2082,1843,9,132,98,2098.804,1857.358,9.230598,133.447,98.76765,1816,487
040250012022,1,1433,1277,6,91,59,1444.562,1286.949,6.153732,91.99758,59.46216,1008,237
040250012023,1,612,497,7,65,43,617.1007,500.872,7.179354,65.71255,43.33683,544,133
040250013001,1,2191,1409,10,575,197,2210.08,1419.977,10.25622,581.3034,198.5431,1592,402
040250014011,1,1259,1007,25,133,94,1269.68,1014.845,25.64055,134.458,94.73632,1312,272
040250014012,1,1151,966,21,71,93,1160.571,973.5259,21.53806,71.77833,93.72848,1054,336
040250014021,1,1551,1319,13,120,99,1563.7,1329.276,13.33309,121.3155,99.77549,1346,386
040250014022,1,709,577,7,75,50,714.8884,581.4952,7.179354,75.82218,50.39165,708,256
040250014023,1,1720,1589,3,49,79,1733.612,1601.379,3.076866,49.53715,79.61882,1391,357
040250014031,1,552,427,2,77,46,556.5823,430.3266,2.051244,77.8441,46.36032,395,184
040250014032,1,959,817,22,72,48,967.094,823.365,22.56368,72.78929,48.37599,1139,220
040250014033,1,777,635,4,110,28,783.4748,639.9471,4.102488,111.2059,28.21933,660,161
040250014034,1,1139,940,15,110,74,1148.493,947.3233,15.38433,111.2059,74.57965,1088,272
040250015011,1,1398,1191,7,117,83,1409.391,1200.279,7.179354,118.2826,83.65016,1098,195
040250015012,1,911,778,3,67,63,918.366,784.0612,3.076866,67.73448,63.4935,1676,349
040250015021,1,1621,1341,10,151,119,1634.291,1351.447,10.25622,152.6553,119.9321,946,367
040250015022,1,972,796,15,89,72,980.1253,802.2014,15.38433,89.97565,72.56399,1061,358
040250015023,1,1823,1478,25,222,98,1838.357,1489.515,25.64055,224.4337,98.76765,1351,410
040250016011,1,1720,1301,6,284,129,1734.413,1311.136,6.153732,287.1133,130.0105,1547,496
040250016012,1,2044,826,66,344,808,2062.227,832.4351,67.69105,347.7711,814.3293,1357,451
040250016013,1,2439,1631,35,549,224,2460.376,1643.707,35.89677,555.0184,225.7546,1589,355
040250016014,1,634,524,6,64,40,639.251,528.0823,6.153732,64.7016,40.31333,991,524
040250016021,1,1371,1019,13,229,110,1382.644,1026.939,13.33309,231.5104,110.8617,782,241
040250016022,1,2004,1514,8,370,112,2020.934,1525.795,8.204976,374.0561,112.8773,1304,278
040250016023,1,781,679,5,44,53,787.3155,684.2899,5.12811,44.48235,53.41515,697,244
040250016041,1,1689,1136,22,373,158,1703.741,1144.85,22.56368,377.089,159.2376,1055,457
040250016051,1,2121,1675,17,315,114,2138.831,1688.049,17.43557,318.4532,114.893,1083,328
040250016052,1,1187,918,11,110,148,1196.799,925.1518,11.28184,111.2059,149.1593,654,248
040250016053,1,1404,985,12,210,197,1415.827,992.6738,12.30746,212.3021,198.5431,2061,865
040250017011,1,2114,1673,30,293,118,2131.939,1686.034,30.76866,296.212,118.9243,1936,551
040250017012,1,1443,1203,13,136,91,1454.909,1212.372,13.33309,137.4909,91.71282,1046,371
040250017013,1,2456,1929,25,359,143,2476.725,1944.028,25.64055,362.9355,144.1201,1993,468
040250017031,1,1366,1082,11,175,98,1377.397,1090.429,11.28184,176.9184,98.76764,1020,303
040250017032,1,1229,1017,22,104,86,1239.3,1024.923,22.56368,105.1401,86.67366,943,182
040250017041,1,614,482,6,93,33,619.1868,485.7551,6.153732,94.0195,33.25849,664,345
040250017042,1,492,450,1,21,20,495.9183,453.5058,1.025622,21.23021,20.15666,235,106
040250017051,1,1030,867,12,93,58,1038.536,873.7546,12.30746,94.0195,58.45432,1291,468
040250017052,1,943,753,24,75,91,951.0164,758.8665,24.61493,75.82218,91.71283,529,197
040250017053,1,1560,1422,13,72,53,1572.616,1433.078,13.33309,72.78929,53.41516,1594,337
040250018011,1,500,415,1,48,36,504.067,418.2331,1.025622,48.52619,36.28199,450,187
040250018012,1,1143,957,20,85,81,1152.534,964.4557,20.51244,85.93181,81.63449,1164,286
040250018013,1,1109,908,7,122,72,1118.155,915.0739,7.179354,123.3374,72.56399,707,149
040250018014,1,507,407,6,50,44,511.2174,410.1708,6.153732,50.54813,44.34467,531,137
040250018031,1,572,507,7,27,31,576.6681,510.9498,7.179354,27.29598,31.24283,456,171
040250018032,1,1271,856,11,321,83,1282.12,862.6688,11.28184,324.5189,83.65015,819,272
040250018041,1,1062,903,14,74,71,1070.761,910.035,14.35871,74.81122,71.55616,1105,275
040250018042,1,675,569,6,61,39,680.5609,573.4329,6.153732,61.66871,39.3055,455,164
040250018043,1,1082,728,9,282,63,1091.487,733.6716,9.230598,285.0914,63.49349,502,178
040250019011,1,1122,938,7,125,52,1131.265,945.3077,7.179354,126.3703,52.40732,1450,554
040250019012,1,1261,860,17,157,227,1271.635,866.7,17.43557,158.7211,228.7781,289,195
040250019021,1,1010,690,16,212,92,1018.83,695.3755,16.40995,214.324,92.72065,694,438
040250019022,1,1616,1373,19,120,104,1629.314,1383.697,19.48682,121.3155,104.8147,1486,563
040250019023,1,1052,863,23,87,79,1060.885,869.7233,23.58931,87.95373,79.61883,309,261
040250019031,1,2087,1742,30,215,100,2104.48,1755.571,30.76866,217.3569,100.7833,2799,718
040250019032,1,1390,1193,4,119,74,1401.281,1202.294,4.102488,120.3045,74.57965,631,281
040250019033,1,2885,2403,34,265,183,2908.931,2421.721,34.87115,267.905,184.4335,1670,652
040250019041,1,3523,2944,27,355,197,3552.062,2966.936,27.69179,358.8917,198.5431,2365,510
040250019042,1,2360,1937,35,270,118,2379.871,1952.091,35.89677,272.9599,118.9243,1264,511
040250019043,1,691,572,13,74,32,696.8512,576.4562,13.33309,74.81121,32.25066,530,289
040250020011,1,569,435,3,95,36,573.7893,438.389,3.076866,96.04145,36.282,357,172
040250020012,1,1044,763,20,197,64,1053.118,768.9443,20.51244,199.1596,64.50132,599,203
040250020013,1,1870,1206,14,552,98,1886.573,1215.396,14.35871,558.0512,98.76766,1735,439
040250020014,1,1707,921,18,682,86,1722.786,928.1753,18.4612,689.4763,86.67366,1553,552
040250020021,1,1626,886,18,640,82,1641.022,892.9026,18.4612,647.016,82.64232,1083,301
040250020022,1,1627,1146,37,355,89,1641.465,1154.928,37.94802,358.8917,89.69715,1566,458
040250020023,1,1942,1142,27,634,139,1959.628,1150.897,27.69179,640.9502,140.0888,1550,370
040250020031,1,1391,948,25,338,80,1403.358,955.3855,25.64055,341.7053,80.62665,844,212
040250020032,1,704,566,4,87,47,709.8339,570.4095,4.102488,87.95374,47.36816,753,185
040250020033,1,1975,1319,26,486,144,1992.398,1329.276,26.66617,491.3278,145.128,1406,202
040250020051,1,1964,1709,9,164,82,1979.985,1722.314,9.230598,165.7978,82.64232,1417,221
040250020061,1,1593,1226,13,272,82,1606.509,1235.551,13.33309,274.9818,82.64233,1216,243
040250020071,1,2247,1628,35,468,116,2266.619,1640.683,35.89677,473.1304,116.9086,1513,265
040250020072,1,1610,1165,18,352,75,1623.984,1174.076,18.4612,355.8588,75.58749,1286,331
040250020073,1,1476,1264,15,147,50,1488.235,1273.847,15.38433,148.6115,50.39166,1552,387
040250021001,1,1010,681,17,239,73,1018.933,686.3055,17.43557,241.62,73.57182,853,274
040250021002,1,554,461,7,44,42,558.5822,464.5915,7.179354,44.48234,42.32899,489,148
040250021003,1,767,558,12,125,72,773.589,562.3472,12.30746,126.3703,72.56398,900,256
040270001001,23,508,57,6,432,13,510.2649,57.18547,6.091697,433.8763,13.11147,414,136
040270001002,23,879,210,18,608,43,882.9678,210.6833,18.27509,610.6407,43.36871,683,308
040270001003,23,706,211,37,402,56,709.4781,211.6865,37.56546,403.746,56.48018,449,232
040270002001,23,1186,156,42,950,38,1191.601,156.5076,42.64188,954.1261,38.32583,869,407
040270002002,23,1246,283,30,874,59,1251.681,283.9208,30.45848,877.796,59.50591,643,204
040270002003,23,650,90,18,513,29,653.0446,90.29283,18.27509,515.2281,29.24866,360,149
040270003011,23,1764,138,68,1521,37,1772.412,138.449,69.03921,1527.606,37.31726,1105,299
040270003012,23,1158,241,30,862,25,1163.201,241.7841,30.45848,865.7438,25.21437,967,482
040270003021,23,1214,148,39,999,28,1219.657,148.4815,39.59603,1003.339,28.24009,332,188
040270003022,23,1335,118,41,1148,28,1341.237,118.3839,41.62659,1152.986,28.24009,581,266
040270003023,23,1008,103,20,865,20,1012.569,103.3351,20.30565,868.7569,20.17149,577,177
040270004021,23,1217,154,4,1034,25,1222.267,154.5011,4.061132,1038.491,25.21437,762,223
040270004022,23,606,53,1,544,8,608.619,53.17245,1.015283,546.3627,8.068596,417,181
040270004023,23,1881,99,7,1744,31,1889.27,99.32212,7.10698,1751.575,31.26581,680,221
040270004031,23,1324,312,42,921,49,1330.077,313.0152,42.64187,925.0001,49.42015,624,145
040270004041,23,1253,154,13,1058,28,1258.535,154.5011,13.19867,1062.595,28.24009,442,221
040270004042,23,895,108,14,756,17,898.9946,108.3514,14.21396,759.2835,17.14577,158,107
040270004043,23,576,233,17,307,19,578.5143,233.7581,17.25981,308.3334,19.16292,569,222
040270004044,23,1300,186,11,1062,41,1305.737,186.6052,11.16811,1066.613,41.35156,235,110
040270005011,23,986,426,35,450,75,990.5185,427.3861,35.53489,451.9544,75.64309,412,154
040270005012,23,836,309,47,444,36,839.9609,310.0054,47.71829,445.9284,36.30869,849,246
040270005013,23,797,311,19,415,52,800.5507,312.0119,19.29037,416.8024,52.44588,944,294
040270005021,23,648,300,11,312,25,650.7136,300.9761,11.16811,313.3551,25.21437,444,184
040270005022,23,1124,391,27,643,63,1129.018,392.2722,27.41263,645.7927,63.54021,745,207
040270005023,23,735,422,8,281,24,737.9215,423.373,8.122262,282.2204,24.20579,673,205
040270006001,23,595,137,12,430,16,597.634,137.4458,12.18339,431.8676,16.13719,259,108
040270006002,23,793,240,19,488,46,796.5852,240.7809,19.29037,490.1195,46.39443,577,236
040270006003,23,618,197,6,399,16,620.6028,197.641,6.091696,400.733,16.13719,303,121
040270006004,23,1363,331,40,943,49,1369.204,332.077,40.61131,947.0957,49.42016,1011,370
040270006005,23,1727,464,86,1108,69,1735.228,465.5097,87.3143,1112.812,69.59166,646,222
040270007001,23,1239,184,30,976,49,1244.716,184.5987,30.45848,980.239,49.42016,934,270
040270007002,23,1315,136,24,1127,28,1320.944,136.4425,24.36678,1131.895,28.24009,549,180
040270007003,23,1305,167,35,1078,25,1310.975,167.5434,35.53489,1082.682,25.21437,885,301
040270008001,23,960,279,29,608,44,964.3689,279.9078,29.4432,610.6407,44.37728,784,262
040270008002,23,752,176,6,551,19,755.2204,176.5727,6.091697,553.3931,19.16292,402,177
040270008003,23,882,252,43,536,51,886.2424,252.82,43.65716,538.328,51.43731,357,172
040270008004,23,1452,419,57,894,82,1458.82,420.3633,57.87112,897.8828,82.70312,1287,382
040270008005,23,889,357,27,437,68,893.0553,358.1616,27.41263,438.898,68.58307,744,232
040270009011,23,2015,575,44,1333,63,2023.873,576.8709,44.67244,1338.79,63.5402,1079,256
040270009012,23,1416,587,31,727,71,1422.15,588.91,31.47376,730.1575,71.60879,1315,438
040270009021,23,1303,488,30,716,69,1308.748,489.5878,30.45848,719.1097,69.59165,699,172
040270009022,23,1556,367,79,1012,98,1563.637,368.1941,80.20733,1016.395,98.84032,1065,224
040270009031,23,1519,447,37,939,96,1525.921,448.4544,37.56546,943.0783,96.82316,1046,353
040270009032,23,1966,663,46,1197,60,1974.574,665.1573,46.703,1202.199,60.51448,1166,300
040270009071,23,2380,321,57,1914,88,2390.983,322.0444,57.87111,1922.313,88.75457,1268,349
040270009072,23,1513,247,38,1169,59,1519.968,247.8037,38.58074,1174.077,59.5059,613,312
040270009073,23,1224,350,29,727,118,1229.751,351.1388,29.4432,730.1575,119.0118,918,297
040270009074,23,1498,373,74,960,91,1505.294,374.2137,75.13092,964.1694,91.78029,918,256
040270009081,25,1567,524,17,904,122,1573.937,525.7049,17.25981,907.9263,123.0461,568,221
040270009082,25,3081,937,104,1766,274,3095.658,940.0487,105.5894,1773.67,276.3494,1915,301
040270009091,23,1159,176,30,901,52,1164.39,176.5727,30.45848,904.9133,52.44587,937,464
040270009092,23,2097,215,33,1795,54,2106.463,215.6995,33.50433,1802.796,54.46303,1754,673
040270009093,23,2200,318,27,1771,84,2209.859,319.0347,27.41263,1778.692,84.72027,1024,424
040270009101,23,1445,229,44,1081,91,1451.893,229.7451,44.67243,1085.695,91.78029,761,182
040270009102,23,1341,408,25,811,97,1347.064,409.3275,25.38206,814.5224,97.83175,868,263
040270010011,25,1042,520,12,470,40,1046.26,521.6919,12.18339,472.0413,40.34299,686,217
040270010012,25,712,337,10,343,22,714.9277,338.0965,10.15283,344.4898,22.18864,463,182
040270010013,25,895,565,21,252,57,898.7426,566.8384,21.32093,253.0945,57.48875,765,246
040270010031,25,1341,463,61,772,45,1347.177,464.5065,61.93224,775.353,45.38586,672,172
040270010041,25,838,213,20,539,66,841.9056,213.693,20.30565,541.341,66.56592,652,151
040270010042,25,694,253,31,381,29,697.2004,253.8232,31.47377,382.6548,29.24867,452,137
040270010043,25,635,130,19,439,47,638.023,130.423,19.29037,440.9067,47.40301,463,309
040270011001,25,1294,309,27,902,56,1299.816,310.0054,27.41264,905.9176,56.48018,816,360
040270011002,25,1474,391,50,970,63,1480.789,392.2722,50.76413,974.2129,63.5402,982,333
040270011003,25,939,268,38,568,65,943.4771,268.872,38.58074,570.467,65.55735,579,325
040270011004,25,1164,637,28,427,72,1168.972,639.0726,28.42791,428.8546,72.61737,1153,268
040270012001,23,770,310,9,418,33,773.2447,311.0086,9.137545,419.8155,33.28296,601,347
040270012002,23,1226,287,13,871,55,1231.387,287.9338,13.19867,874.7829,55.4716,592,170
040270012003,25,930,416,18,440,56,934.0198,417.3535,18.27508,441.911,56.48017,501,173
040270012004,25,1155,522,27,523,83,1160.094,523.6984,27.41263,525.2715,83.71169,756,196
040270109071,25,1403,950,42,328,83,1408.869,953.091,42.64187,329.4246,83.7117,700,188
040270109072,25,2666,1382,64,1043,177,2677.522,1386.497,64.97809,1047.53,178.5177,1555,341
040270109073,25,1359,948,23,331,57,1364.362,951.0846,23.3515,332.4376,57.48875,1119,304
040270109101,25,721,666,1,23,31,723.548,668.1669,1.015283,23.0999,31.26581,198,85
040270109102,25,1048,841,5,175,27,1051.804,843.7363,5.076414,175.7601,27.23152,950,117
040270109111,25,1880,1044,37,694,105,1887.877,1047.397,37.56546,697.0142,105.9003,1185,249
040270109112,25,864,55,5,786,18,867.8235,55.17896,5.076414,789.4138,18.15434,217,102
040270109113,25,2051,747,66,1123,115,2060.303,749.4305,67.00866,1127.878,115.9861,1419,348
040270109114,25,1905,831,51,869,154,1913.578,833.7038,51.77941,872.7743,155.3205,931,170
040270109131,25,1173,333,10,785,45,1178.032,334.0835,10.15283,788.4094,45.38586,812,149
040270109141,25,179,151,2,18,8,179.6687,151.4913,2.030566,18.07818,8.068598,108,60
040270109142,25,354,152,3,176,23,355.502,152.4946,3.045848,176.7644,23.19722,223,117
040270109151,25,1253,653,19,535,46,1258.133,655.1247,19.29037,537.3236,46.39443,965,357
040270109152,25,828,563,9,225,31,831.2124,564.8318,9.137544,225.9772,31.26581,672,212
040270109161,25,833,455,9,358,11,836.2672,456.4804,9.137544,359.5549,11.09432,517,171
040270110001,23,687,130,1,540,16,689.9208,130.423,1.015283,542.3453,16.13719,308,113
040270110002,23,925,492,14,329,90,929.0155,493.6008,14.21396,330.4289,90.77172,744,156
040270111071,25,258,62,19,135,42,259.4386,62.20173,19.29037,135.5863,42.36013,307,232
040270111072,25,1343,741,26,491,85,1348.67,743.411,26.39735,493.1326,85.72884,895,207
040270111073,25,1460,776,16,558,110,1466.136,778.5249,16.24452,560.4235,110.9432,547,136
040270111081,25,2564,1266,81,1076,141,2575.239,1270.119,82.23789,1080.673,142.209,1456,254
040270111082,25,541,280,12,215,34,543.3198,280.911,12.18339,215.9338,34.29154,307,148
040270111083,25,595,366,22,185,22,597.5192,367.1909,22.33622,185.8035,22.18864,628,173
040270111121,25,1018,844,7,134,33,1021.718,846.7461,7.106981,134.582,33.28296,936,242
040270111122,25,706,593,4,73,36,708.6162,594.9295,4.061131,73.31706,36.30869,571,205
040270111123,25,886,721,4,145,16,889.174,723.3459,4.061131,145.6298,16.1372,814,208
040270111141,25,957,732,9,177,39,960.6224,734.3817,9.137544,177.7688,39.33441,736,211
040270111142,25,476,385,4,70,17,477.7636,386.2527,4.061131,70.30403,17.14577,418,173
040270111143,25,395,329,3,46,17,396.4619,330.0705,3.045848,46.19979,17.14577,414,179
040270111161,25,938,418,18,459,43,941.9974,419.36,18.27509,460.9936,43.36871,739,174
